texto,label
52                                                           ANEXOS      HTTP   WWW PMF SC GOV BR GOVERNO INDEX PHP PAGINA GOV DIARIO OFICIAL     CHAMADA PÚBLICA Nº 003 SMS 2020      INSTRUÇÕES AOS PROPONENTES      O MUNICÍPIO DE FLORIANÓPOLIS  POR INTERMÉDIO DA SECRETARIA   MUNICIPAL DE SAÚDE  SMS   COM SEDE NA AVENIDA PROFESSOR HENRIQUE DA   SILVA FONTES  Nº 6100  BAIRRO TRINDADE  NA CIDADE DE FLORIANÓPOLIS SC  TORNA   PÚBLICO O PRESENTE EDITAL DE CHAMADA PÚBLICA DESTINADO A PESSOAS JURÍDICAS   INTERESSADAS EM REALIZAR A DISPENSAÇÃO DOS MEDICAMENTOS CLOROQUINA 150   MG E OU HIDROXICLOROQUINA 400 MG  UTILIZANDO SE  GRATUITAMENTE  DE UMA   REDE AUXILIAR DE FARMÁCIAS  DE MODO A IMPLEMENTAR UMA ESTRATÉGIA DE ACESSO   FACILITADO AOS REFERIDOS MEDICAMENTOS EM PONTOS ESPECÍFICOS DO TERRITÓRIO DESTE   MUNICÍPIO  PARA O TRATAMENTO DE CASOS LEVES DE COVID 19  CONFORME DESCRIÇÕES   CONTIDAS NO TERMO DE REFERÊNCIA  ANEXO I  ,7
DO OBJETO       A PRESENTE CHAMADA PÚBLICA TEM COMO OBJETO O CREDENCIAMENTO DE PESSOAS   JURÍDICAS INTERESSADAS EM REALIZAR A DISPENSAÇÃO DOS MEDICAMENTOS   CLOROQUINA 150 MG E OU HIDROXICLOROQUINA 400 MG  UTILIZANDO SE    GRATUITAMENTE  DE UMA REDE AUXILIAR DE FARMÁCIAS  DE MODO A IMPLEMENTAR UMA   ESTRATÉGIA DE ACESSO FACILITADO AOS REFERIDOS MEDICAMENTOS EM PONTOS   ESPECÍFICOS DO TERRITÓRIO DESTE MUNICÍPIO  PARA O TRATAMENTO DE CASOS LEVES DE   COVID 19  CONFORME DESCRIÇÕES CONTIDAS NO TERMO DE REFERÊNCIA EM ANEXO ,7
SECRETÁRIO  EVERSON MENDES     CONTROLE  THAMARA MALTA    TELEFONE   48  3251 6062      INTERESSADAS EM REALIZAR A DISPENSAÇÃO DOS MEDICAMENTOS CLOROQUINA   150 MG E OU HIDROXICLOROQUINA 400 MG  UTILIZANDO SE  GRATUITAMENTE  DE   UMA REDE AUXILIAR DE FARMÁCIAS  DE MODO A IMPLEMENTAR UMA ESTRATÉGIA DE   ACESSO FACILITADO AOS REFERIDOS MEDICAMENTOS EM PONTOS ESPECÍFICOS DO TERRITÓRIO   DESTE MUNICÍPIO  PARA O TRATAMENTO DE CASOS LEVES DE COVID 19 ,7
DO OBJETO      O PRESENTE CREDENCIAMENTO TEM POR OBJETO PACTUAR A CONJUNÇÃO DE ESFORÇOS PARA   A REALIZAÇÃO DA DISPENSAÇÃO DOS MEDICAMENTOS CLOROQUINA 150 MG E   HIDROXICLOROQUINA 400 MG  UTILIZANDO SE  GRATUITAMENTE  DE UMA REDE   AUXILIAR DE FARMÁCIAS QUE PREFERENCIALMENTE POSSUAM ATENDIMENTO 24 HORAS  DE   MODO A IMPLEMENTAR UMA ESTRATÉGIA DE ACESSO FACILITADO AOS REFERIDOS   MEDICAMENTOS EM PONTOS ESPECÍFICOS DO TERRITÓRIO DESTE MUNICÍPIO  PARA O   TRATAMENTO DE CASOS LEVES DE COVID 19  CONFORME DESCRIÇÕES CONTIDAS NESTE   TERMO DE REFERÊNCIA ,7
CREDENCIAMENTO DE PESSOAS JURÍDICAS INTERESSADAS EM REALIZAR A   DISPENSAÇÃO DOS MEDICAMENTOS CLOROQUINA 150 MG E   HIDROXICLOROQUINA 400 MG  UTILIZANDO SE  GRATUITAMENTE  DE UMA REDE   AUXILIAR DE FARMÁCIAS QUE PREFERENCIALMENTE POSSUAM ATENDIMENTO 24 HORAS  DE   MODO A IMPLEMENTAR UMA ESTRATÉGIA DE ACESSO FACILITADO AOS REFERIDOS   MEDICAMENTOS EM PONTOS ESPECÍFICOS DO TERRITÓRIO DESTE MUNICÍPIO  PARA O   TRATAMENTO DE CASOS LEVES DE COVID 19 ,7
FORNECIMENTO DOS MEDICAMENTOS CLOROQUINA 150 MG E   HIDROXICLOROQUINA 400 MG EXCLUSIVAMENTE PARA O TRATAMENTO DE PRECOCE   DE PACIENTES COM DIAGNÓSTICO DA COVID 19    3 2 ,6
CHAMADA PÚBLICA Nº 004 SMS 2020   O  MUNICÍPIO DE FLORIANÓPOLIS  POR INTERMÉDIO DA  SECRETARIA MUNICIPAL DE SAÚDE  SMS   COM   SEDE NA AVENIDA PROF  HENRIQUE DA SILVA FONTES  N°  6 100 – TRINDADE  FLORIANÓPOLIS SC  TORNA PÚBLICO O  PRESENTE EDITAL DE CHAMADA PÚBLICA DESTINADO A  PESSOAS JURÍDICAS INTERESSADAS EM REALIZAR A  DISPENSAÇÃO DOS MEDICAMENTOS CLOROQUINA 150  MG E OU HIDROXICLOROQUINA 400 MG   UTILIZANDO SE  GRATUITAMENTE  DE UMA REDE AUXILIAR  DE FARMÁCIAS  DE MODO A IMPLEMENTAR UMA  ESTRATÉGIA DE ACESSO FACILITADO AOS REFERIDOS  MEDICAMENTOS EM PONTOS ESPECÍFICOS DO TERRITÓRIO  DESTE MUNICÍPIO  PARA O TRATAMENTO DE CASOS LEVES  DE COVID 19  CONFORME DESCRIÇÕES CONTIDAS NO  TERMO DE REFERÊNCIA ,7
OBJETO  CREDENCIAMENTO DE PESSOAS  JURÍDICAS INTERESSADAS EM REALIZAR A DISPENSAÇÃO  DOS MEDICAMENTOS CLOROQUINA 150 MG E OU  HIDROXICLOROQUINA 400 MG  UTILIZANDO SE   GRATUITAMENTE  DE UMA REDE AUXILIAR DE FARMÁCIAS  QUE PREFERENCIALMENTE POSSUAM ATENDIMENTO 24  HORAS  DE MODO A IMPLEMENTAR UMA ESTRATÉGIA DE  ACESSO FACILITADO AOS REFERIDOS MEDICAMENTOS EM  PONTOS ESPECÍFICOS DO TERRITÓRIO DESTE MUNICÍPIO   PARA O TRATAMENTO DE CASOS LEVES DE COVID 19 ,7
SECRETÁRIO  EVERSON MENDES     CONTROLE  THAMARA MALTA    TELEFONE   48  3251 6062      CHAMADA PÚBLICA Nº 004 SMS 2020      INSTRUÇÕES AOS PROPONENTES      O MUNICÍPIO DE FLORIANÓPOLIS  POR INTERMÉDIO DA SECRETARIA   MUNICIPAL DE SAÚDE  SMS   COM SEDE NA AVENIDA PROFESSOR HENRIQUE DA   SILVA FONTES  Nº 6100  BAIRRO TRINDADE  NA CIDADE DE FLORIANÓPOLIS SC  TORNA   PÚBLICO O PRESENTE EDITAL DE CHAMADA PÚBLICA DESTINADO A PESSOAS JURÍDICAS   INTERESSADAS EM REALIZAR A DISPENSAÇÃO DOS MEDICAMENTOS CLOROQUINA 150   MG E OU HIDROXICLOROQUINA 400 MG  UTILIZANDO SE  GRATUITAMENTE  DE UMA   REDE AUXILIAR DE FARMÁCIAS  DE MODO A IMPLEMENTAR UMA ESTRATÉGIA DE ACESSO   FACILITADO AOS REFERIDOS MEDICAMENTOS EM PONTOS ESPECÍFICOS DO TERRITÓRIO DESTE   MUNICÍPIO  PARA O TRATAMENTO DE CASOS LEVES DE COVID 19  CONFORME DESCRIÇÕES   CONTIDAS NO TERMO DE REFERÊNCIA  ANEXO I  ,7
DO OBJETO       A PRESENTE CHAMADA PÚBLICA TEM COMO OBJETO O CREDENCIAMENTO DE PESSOAS   JURÍDICAS INTERESSADAS EM REALIZAR A DISPENSAÇÃO DOS MEDICAMENTOS   CLOROQUINA 150 MG E OU HIDROXICLOROQUINA 400 MG  UTILIZANDO SE    GRATUITAMENTE  DE UMA REDE AUXILIAR DE FARMÁCIAS  DE MODO A IMPLEMENTAR UMA   ESTRATÉGIA DE ACESSO FACILITADO AOS REFERIDOS MEDICAMENTOS EM PONTOS   ESPECÍFICOS DO TERRITÓRIO DESTE MUNICÍPIO  PARA O TRATAMENTO DE CASOS LEVES DE   COVID 19  CONFORME DESCRIÇÕES CONTIDAS NO TERMO DE REFERÊNCIA EM ANEXO ,7
APRESENTAÇÃO      CONSIDERANDO A NOTA INFORMATIVA Nº 9 2020 SE GAB SE MS  QUE TRAZ   ORIENTAÇÕES PARA MANUSEIO MEDICAMENTOSO PRECOCE DE PACIENTES COM   DIAGNÓSTICO DA COVID 19    CONSIDERANDO A NOTA INFORMATIVA N° 01 2020 SES COSEMS SC  DE 24 DE   JUNHO DE 2020  QUE TRAZ ORIENTAÇÕES COMPLEMENTARES RELACIONADAS AO EVENTUAL   USO PRECOCE DE CLOROQUINA EM PACIENTES SINTOMÁTICOS COM DIAGNÓSTICO DA   COVID 19    CONSIDERANDO A RESOLUÇÃO DE DIRETORIA COLEGIADA   RDC Nº 405  DE 22 DE   JULHO DE 2020  QUE ESTABELECE AS MEDIDAS DE CONTROLE PARA OS MEDICAMENTOS   QUE CONTENHAM SUBSTÂNCIAS CONSTANTES DO ANEXO I DESTA RESOLUÇÃO  ISOLADAS   OU EM ASSOCIAÇÃO  EM VIRTUDE DA EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA   INTERNACIONAL  ESPII  RELACIONADA AO NOVO CORONAVÍRUS  SARS COV 2     CONSIDERANDO A OFERTA DOS REFERIDOS MEDICAMENTOS AOS USUÁRIOS ATRAVÉS DE   REDES AUXILIARES DE FARMÁCIAS QUE PREFERENCIALMENTE POSSUAM ATENDIMENTO 24   HORAS  FATOR ESSE QUE AMPLIARÁ O ACESSO    CONSIDERANDO O ALCANCE DE TODOS OS USUÁRIOS A ESTE SERVIÇO  SEJAM ELES   ORIUNDOS DOS SERVIÇOS DE SAÚDE PÚBLICOS OU PRIVADOS        É APRESENTADO O PRESENTE DOCUMENTO  CUJO OBJETIVO GERAL É REALIZAR A   CHAMADA PÚBLICA PARA CREDENCIAMENTO DE PESSOAS JURÍDICAS   INTERESSADAS EM REALIZAR A DISPENSAÇÃO DOS MEDICAMENTOS CLOROQUINA   150 MG E OU HIDROXICLOROQUINA 400 MG  UTILIZANDO SE  GRATUITAMENTE  DE   UMA REDE AUXILIAR DE FARMÁCIAS  DE MODO A IMPLEMENTAR UMA ESTRATÉGIA DE   PREFEITURA MUNICIPAL DE FLORIANÓPOLIS  SECRETARIA MUNICIPAL DE SAÚDE    ANEXOS AO DIÁRIO    20 08 2020  DIÁRIO OFICIAL ELETRÔNICO DO MUNICÍPIO  EDIÇÃO Nº 2760  S M C C ,7
DO OBJETO      O PRESENTE CREDENCIAMENTO TEM POR OBJETO PACTUAR A CONJUNÇÃO DE ESFORÇOS PARA   A REALIZAÇÃO DA DISPENSAÇÃO DOS MEDICAMENTOS CLOROQUINA 150 MG E OU   HIDROXICLOROQUINA 400 MG  UTILIZANDO SE  GRATUITAMENTE  DE UMA REDE   AUXILIAR DE FARMÁCIAS QUE PREFERENCIALMENTE POSSUAM ATENDIMENTO 24 HORAS  DE   MODO A IMPLEMENTAR UMA ESTRATÉGIA DE ACESSO FACILITADO AOS REFERIDOS   MEDICAMENTOS EM PONTOS ESPECÍFICOS DO TERRITÓRIO DESTE MUNICÍPIO  PARA O   TRATAMENTO DE CASOS LEVES DE COVID 19  CONFORME DESCRIÇÕES CONTIDAS NESTE   TERMO DE REFERÊNCIA ,7
CREDENCIAMENTO DE PESSOAS JURÍDICAS INTERESSADAS EM REALIZAR A   DISPENSAÇÃO DOS MEDICAMENTOS CLOROQUINA 150 MG E   HIDROXICLOROQUINA 400 MG  UTILIZANDO SE  GRATUITAMENTE  DE UMA REDE   AUXILIAR DE FARMÁCIAS QUE PREFERENCIALMENTE POSSUAM ATENDIMENTO 24 HORAS  DE   MODO A IMPLEMENTAR UMA ESTRATÉGIA DE ACESSO FACILITADO AOS REFERIDOS   MEDICAMENTOS EM PONTOS ESPECÍFICOS DO TERRITÓRIO DESTE MUNICÍPIO  PARA O   TRATAMENTO DE CASOS LEVES DE COVID 19 ,7
FORNECIMENTO DOS MEDICAMENTOS CLOROQUINA 150 MG E OU   HIDROXICLOROQUINA 400 MG EXCLUSIVAMENTE PARA O TRATAMENTO DE PRECOCE   DE PACIENTES COM DIAGNÓSTICO DA COVID 19    PREFEITURA MUNICIPAL DE FLORIANÓPOLIS  SECRETARIA MUNICIPAL DE SAÚDE    ANEXOS AO DIÁRIO    20 08 2020  DIÁRIO OFICIAL ELETRÔNICO DO MUNICÍPIO  EDIÇÃO Nº 2760  S M C C ,6
OBJETO   “AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO  HIDROXICLOROQUINA 400MG E AZITROMICINA 500 MG  OBJETIVANDO FORTALECER  OS PROCEDIMENTOS DE ENFRENTAMENTO DA  PANDEMIA CAUSADA PELO COVID 19 NO MUNICÍPIO DE BELÉM”  VALOR   O VALOR DO CONTRATO É DE  R  1 302 000 00  UM MILHÃO  TREZENTOS E DOIS MIL REAIS  ,6
4º DA LEI Nº 13 979 2020  BEM  COMO NA LEI Nº 8 666 93 E SUAS ALTERAÇÕES POSTERIORES   RESULTANTE DA DISPENSA DE LICITAÇÃO Nº 038 2020  OBJETO   “AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO  HIDROXICLOROQUINA 400MG E AZITROMICINA 500 MG  OBJETIVANDO FORTALECER  OS PROCEDIMENTOS DE ENFRENTAMENTO DA  PANDEMIA CAUSADA PELO COVID 19 NO MUNICÍPIO DE BELÉM”  VALOR   O VALOR DO CONTRATO É DE R  12 256 33  DOZE MIL DUZENTOS E CINQUENTA E SEIS REAIS E TRINTA E TRÊS CENTAVOS   DOTAÇÃO ORÇAMENTÁRIA    FUNCIONAL PROGRAMÁTICA  2 09 22 10 122 0001  ATIVIDADE  2176  ELEMENTO  33 90 30 33 90 39  FONTE  1211010100  FUNCIONAL PROGRAMÁTICA  2 09 22 10 122 0001  ATIVIDADE  2176  ELEMENTO  33 90 30 33 90 39  FONTE  1214010500 VIGÊNCIA   06  SEIS  MESES ,0
VIGÊNCIA 22 04 2020 A 22 07 2020 DOTAÇÃO  1585  –  03 110 10 305 0016 2309 339030000000  –   VIGILANCIA EPIDEMIOLOGICA FONTE   0146000000–  TRANSFERÊNCIA  FUNDO  A  FUNDO  DE  RECURSOS  DO    SUS PROVENIENTE DO GOV OBJETO   DISPENSA  DE  LICITAÇÃO  PARA  AQUISIÇÃO  DE   HIDROXICLOROQUINA  EM  CÁPSULA  PARA  O  COMBATE  AO  COVID 19   SECRETARIA  MUNICIPAL DE SAÚDE MUNICÍPIO DE JUÍNA  MATO GROSSO   ALTIR ANTONIO PERUZZO PREFEITO MUNICIPAL  EXTRATO DO CONTRATO 067 2020   ESTADO DE MATO GROSSO PREFEITURA MUNICIPAL DE JUINA EXTRATO DE CONTRATO CONTRATO Nº  067 2020 DATA EMISSÃO DO CONTRATO  22 04 2020 PROCESSO DISPENSA DE LICITAÇÃO 041 2020 CONTRATADO RODO BENS VEICULOS COMERCIAIS CUIABA S A   VALOR  R 1 641 50  HUM MIL SEISCENTOS E QUARENTA E UM REAIS  ,0
1º    DESIGNAR  LÉDIO  DA SILVA SANTOS   SERVIDOR  NO  CARGO  DE   FARMACÊUTICO  BIOQUÍMICO  PARA  EXERCER  A  FISCALIZAÇÃO  DO  CONTRATO  REFERENTE  AO  PROCESSO  Nº  159 2020  –  PREGÃO  PRESENCIAL  Nº  057 2020  – CUJO  OBJETO  É  REGISTRO  DE  PREÇOS  PARA  FUTURA  E  EVENTUAL  AQUISIÇÃO  DE  HIDROXICLOROQUINA   ÁCIDO  ASCÓRBICO  E  AVENTAL  DESCARTÁVEL  PARA  O   ATENDIMENTO AO COVID 19  CONFORME ESPECIFICAÇÃO DO EDITAL ,6
CONSIDERANDO QUE EM RELAÇÃO À SEGURANÇA  MEDICAMENTOS COMO A  HIDROXICLOROQUINA   EM  ESPECIAL  EM SUA  COMBINAÇÃO  COM  AZITROMICINA   TEM DEMONSTRADO  GRANDE   ASSOCIAÇÃO COM EVENTOS ADVERSOS CARDIOVASCULARES NAS DOSES QUE VÊM SENDO PRECONIZADAS PARA  A COVID 19 ,6
ASIEL BEZERRA DE ARAÚJO PREFEITO MUNICIPAL  ANEXO I  TERMO DE CIÊNCIA E CONSENTIMENTO HIDROXICLOROQUINA CLOROQUINA  EM  ASSOCIAÇÃO  COM  AZITROMICINA  PARA   COVID 19  DIAGNÓSTICO E TRATAMENTO FUI DEVIDAMENTE INFORMADO  A    EM LINGUAGEM CLARA E OBJETIVA PELO A    MÉDICO A   DE QUE AS AVALIAÇÕES MÉDICAS OU LABORATORIAIS REVELARAM POSSIBILIDADE OU COMPROVAÇÃO  DE DIAGNÓSTICO  COVID 19 CAUSADA PELO CORONAVÍRUS SARS COV 2 E COM BASE NESTE DIAGNÓSTICO   ME  FOI  ORIENTADO  O  SEGUINTE  TRATAMENTO PROCEDIMENTO   CLOROQUINA  OU  HIDROXICLOROQUINA  EM  ASSOCIAÇÃO COM AZITROMICINA ,6
UM ESTUDO  FRANCÊS MOSTROU QUE A ELIMINAÇÃO DO CORONAVÍRUS DA GARGANTA DE PORTADORES DA COVID 19 SE DEU   DE  FORMA  MAIS  RÁPIDA  COM  A  UTILIZAÇÃO  DA  COMBINAÇÃO  DE  HIDROXICLOROQUINA  E  O  ANTIBIÓTICO   AZITROMICINA  QUANDO COMPARADOS A PACIENTES QUE NÃO USARAM AS DROGAS ,6
ENTRETANTO  NÃO HÁ  ATÉ O   MOMENTO  ESTUDOS SUFICIENTES PARA GARANTIR CERTEZA DE MELHORA CLÍNICA DOS PACIENTES COM COVID  19 QUANDO TRATADOS COM CLOROQUINA OU HIDROXICLOROQUINA    2     A  CLOROQUINA  E  A  E  A  HIDROXICLOROQUINA  PODEM  CAUSAR  EFEITOS  COLATERAIS COMO REDUÇÃO DOS GLÓBULOS BRANCOS  DISFUNÇÃO DO FÍGADO  DISFUNÇÃO CARDÍACA E ARRITMIAS   E ALTERAÇÕES VISUAIS POR DANOS NA RETINA ,6
COMPREENDI   PORTANTO  QUE NÃO EXISTE GARANTIA DE RESULTADOS POSITIVOS    PARA A COVID 19 E QUE O MEDICAMENTO PROPOSTO PODE INCLUSIVE APRESENTAR EFEITOS COLATERAIS   ESTOU CIENTE DE QUE O TRATAMENTO COM CLOROQUINA OU HIDROXICLOROQUINA   ASSOCIADA À AZITROMICINA PODE CAUSAR OS EFEITOS COLATERAIS DESCRITOS ACIMA E OUTROS MENOS GRAVES   OU  MENOS  FREQUENTES   OS  QUAIS  PODEM  LEVAR  À  DISFUNÇÃO  DE  ÓRGÃOS   AO  PROLONGAMENTO  DA   INTERNAÇÃO  À INCAPACIDADE TEMPORÁRIA OU PERMANENTE E ATÉ AO ÓBITO ,6
 CENTRAL  DE  ATENDIMENTO  COVID   3512 3167 3512 3168 3512  3187 3512 3188   PROTOCOLO PARA TRATAMENTO DE COVID 19 SINAIS E SINTOMAS LEVES    ANOSMIA    AGEUSIA    CORIZA    DIARREIA    DOR ABDOMINAL    FEBRE    MIALGIA    TOSSE    FADIGA    CEFALEIA    SINAIS E SINTOMAS MODERADOS  A  TOSSE PERSISTENTE   FEBRE PERSISTENTE DIÁRIA OU  B  TOSSE PERSISTENTE   PIORA PROGRESSIVA DE OUTRO SINTOMA RELACIONADO A    COVID 19  ADINAMIA  PROSTRAÇÃO  HIPOREXIA  DIARREIA  OU  C  PELO MENOS UM DOS SINTOMAS ACIMA   PRESENÇA DE FATOR DE RISCO   SINAIS DE GRAVIDADE    SÍNDROME RESPIRATÓRIA AGUDA GRAVE – SÍNDROME GRIPAL QUE APRESENTE   DISPNEIA DESCONFORTO RESPIRATÓRIO OU PRESSÃO PERSISTENTE NO TÓRAX OU   SATURAÇÃO DE O2 MENOR QUE 95  EM AR AMBIENTE OU COLORAÇÃO AZULADA DE LÁBIOS OU ROSTO   ORIENTAÇÃO PARA PRESCRIÇÃO EM PACIENTES ADULTOS   A  FASE 1  1º AO 5º DIA  E FASE 2  6º AO 14º DIA  PARA CASOS DE SINAIS E   SINTOMAS LEVES ATENDIDO NO SETOR DE SÍNDROMES GRIPAIS  PSF  ANA NERI    DIFOSFATO DE CLOROQUINA   D1  500MG 12 12H  300 MG DE CLOROQUINA BASE    D2 AO D5  500 MG 24 24H  300 MG DE CLOROQUINA BASE     SULFATO DE ZINCO 100 MG  50 MG VO DE 12 12 HORAS POR 10 DIAS   IVERMECTINA 6 MG   1 CP A CADA 30 KG DOSE ÚNICA   AZITROMICINA   500MG 1X AO DIA  DURANTE 5 DIAS  OU  SULFATO DE HIDROXICLOROQUINA   D1  400MG 12 12H   D2 AO D5  400MG 24 24H     AZITROMICINA   500MG 1X AO DIA  DURANTE 5 DIAS    SULFATO DE ZINCO 100 MG  50 MG VO DE 12 12 HORAS POR 10 DIAS   IVERMECTINA 6 MG   1 CP A CADA 30 KG DOSE ÚNICA  B  FASE 3  APÓS 14º DIA  PARA CASOS DE SINAIS E SINTOMAS LEVES  ATENDIDO NO SETOR DE SÍNDROMES GRIPAIS  PSF  ANA NERI     PRESCREVER MEDICAMENTO SINTOMÁTICO CONFORME AVALIAÇÃO MÉDICA DOS  CASOS LEVES   SINAIS E SINTOMAS LEVES  SÍNDROMES GRIPAIS  PSF  ANA NERI     PRESCREVER MEDICAMENTO SINTOMÁTICO CONFORME AVALIAÇÃO MÉDICA ,5
QUANDO NÃO FOR POSSÍVEL REALIZAR A OXIMETRIA     NOS PACIENTES COM DEFICIÊNCIA OU PRESUNÇÃO DE DEFICIÊNCIA DE VITAMINA   D  CONSIDERAR A REPOSIÇÃO CONFORME NECESSIDADE CLÍNICA      INVESTIGAR E TRATAR ANEMIA     ZINCO – PARA PACIENTES ADULTOS  CONSIDERAR A ADMINISTRAÇÃO DE SULFATO   DE ZINCO CONCOMITANTE AO TRATAMENTO COM CLOROQUINA HIDROXICLOROQUINA   AZITROMICINA     EXAMES  LABORATORIAIS  DE  RELEVÂNCIA  NA  COVID 19   HEMOGRAMA   COMPLETO  PROTEÍNA C REATIVA  DE PREFERÊNCIA ULTRA SENSÍVEL   AST  TGO  E ALT  TGP  ,6
1º    DESIGNAR  LÉDIO  DA SILVA SANTOS   SERVIDOR  NO  CARGO  DE   FARMACÊUTICO  BIOQUÍMICO   PARA  EXERCER  A  FISCALIZAÇÃO  DO  CONTRATO  REFERENTE  AO  PROCESSO  Nº  107 2020   DISPENSA DE LICITAÇÃO Nº 041 2020    CUJO OBJETO A AQUISIÇÃO DE HIDROXICLOROQUINA E  ÁCIDO  ASCÓRBICO     ZINCO  QUELATO  PARA  TRATAMENTO  DO  CORONA  VÍRUS   COVID 19   PARA  ATENDER  AS   NECESSIDADES DO HOSPITAL MUNICIPAL LORENA PARODE DE CANARANA MT  CONFORME ESPECIFICAÇÃO DO   EDITAL ,6
I   RELATÓRIO INICIAL  TRATA SE DE PEDIDO DE CANCELAMENTO DO PROCESSO LICITATÓRIO N  067 2020   – AQUISIÇÃO POR DISPENSA  CUJO OBJETO É A AQUISIÇÃO DE HIDROXICLOROQUINA SULFATO DE 400MG  PARA  PACIENTES  ADULTOS  COM DIAGNÓSTICOS  DE  COVID 19   PLEITEADO  PELA  SECRETÁRIA  MUNICIPAL  DE  SAÚDE   SRA ,6
LUANA APARECIDA DE SOUZA  E  CONSIDERANDO O PARECER JURÍDICO N  215 2020  RESOLVE  ANULAR EM TODOS OS SEUS TERMOS  POR VÍCIO DE LEGALIDADE  O PROCESSO LICITATÓRIO  DISPENSA  N  067 2020  CUJO OBJETO É A AQUISIÇÃO DE HIDROXICLOROQUINA  SULFATO  DE  400MG   PARA  PACIENTES  ADULTOS  COM   DIAGNÓSTICOS DE COVID 19 ,6
CONSIDERANDO  A  PORTARIA  06  DE  04  DE  JULHO  DE  2020  DA   SECRETARIA  MUNICIPAL  DE  PORTO  DOS  GAÚCHOS  QUE  PADRONIZA  POR  SUA  COMISSÃO  DE  FARMÁCIA  E   TERAPÊUTICA   O  PROTOCOLO  PARA  O  MANUSEIO  MEDICAMENTOSO  DO  COVID  19  A  NÍVEL  MUNICIPAL   SEGUINDO RECOMENDAÇÕES DO MINISTÉRIO DA SAÚDE  ENFATIZANDO QUE A PRESCRIÇÃO DE TODO E QUALQUER  MEDICAMENTO É PRERROGATIVA DO MÉDICO  ENFATIZANDO QUE O CONSELHO FEDERAL DE MEDICINA PROPÔS A  CONSIDERAÇÃO  DA  PRESCRIÇÃO  DA  CLOROQUINA  E  HIDROXICLOROQUINA  PELOS  MÉDICOS  EM  CONDIÇÕES   EXCEPCIONAIS  MEDIANTE TERMO DE CONSENTIMENTO LIVRE E ESCLARECIDO DO PACIENTE PARA TRATAMENTO DE   COVID19  PARECER DE CONSULTA CFM Nº8 2020 E CFM Nº4 2020  ,6
DESIGNA A SERVIDORA ILDA PEREIRA PARA ACOMPANHAR  E    FISCALIZAR  A  EXECUÇÃO  DO  CONTRATO  REFERENTE  À  “AQUISIÇÃO  DE  HIDROXICLOROQUINA PARA FINS DE PREVENÇÃO E ENFRENTAMENTO DA EMERGÊNCIA  DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL DECORRENTE DO CORONAVÍRUS   COVID 19 ”     PUBLICAÇÃO   OFICIAL   DO   TRIBUNAL   DE   CONTAS   DE  MATO   GROSSO    –    LEI   COMPLEMENTAR   475   DE   27   DE   SETEMBRO   DE   2012 COORDENAÇÃO SECRETARIA GERAL DO TRIBUNAL PLENO  TELEFONE  65  3613 7678    E MAIL  DOC TCE TCE MT GOV BR  RUA CONSELHEIRO BENJAMIN DUARTE MONTEIRO  S N  EDIFÍCIO MARECHAL RONDON – CENTRO POLÍTICO ADMINISTRATIVO – CUIABÁ MT – CEP 78049 915    DIÁRIO OFICIAL DE CONTAS TRIBUNAL DE CONTAS DE MATO GROSSO  ANO 9  Nº 1938 DIVULGAÇÃO QUINTA FEIRA  25 DE JUNHO DE 2020   – PÁGINA 64 PUBLICAÇÃO SEXTA FEIRA  26 DE JUNHO DE 2020   PEDRO FERRONATTO  PREFEITO DO MUNICÍPIO DE IPIRANGA DO NORTE   ESTADO DE MATO GROSSO  NO USO DAS ATRIBUIÇÕES QUE LHE CONFERE A LEI ORGÂNICA  E CONSIDERANDO A  LEI FEDERAL N º 8 666  DE 21 DE JUNHO DE 1993      RESOLVE    ART ,0
DESIGNO  A  SERVIDORA  ILDA  PEREIRA  PARA  RESPONDER  PELO   ACOMPANHAMENTO  FISCALIZAÇÃO E AVALIAÇÃO DA EXECUÇÃO DA LICITAÇÃO NA MODALIDADE DISPENSA DE  LICITAÇÃO  CUJO OBJETO É “AQUISIÇÃO DE HIDROXICLOROQUINA PARA FINS DE PREVENÇÃO E  ENFRENTAMENTO  DA  EMERGÊNCIA  DE  SAÚDE  PÚBLICA  DE  IMPORTÂNCIA  INTERNACIONAL DECORRENTE DO CORONAVÍRUS  COVID 19 ”     ART ,6
DESTACOU QUE O CICLO MEDICAMENTOSO UTILIZADO NO TRATAMENTO CONTRA A  COVID 19  CONSISTE NA UTILIZAÇÃO DE HIDROXICLOROQUINA 400MG   AZITROMICINA 500MG E IVERMECTINA  6MG ,6
